Source,Destination,Area,Weight
61,17,9.6,7400.0
61,17,9.6,7400.0
61,17,9.6,7400.0
61,17,9.6,7400.0
61,17,9.6,7400.0
61,17,9.6,7400.0
61,5,12.0,12000.0
61,5,12.0,12000.0
61,5,12.0,12000.0
61,5,12.0,12000.0
61,5,12.0,12000.0
61,5,12.0,12000.0
61,5,12.0,12000.0
61,5,12.0,12000.0
61,5,12.0,12000.0
61,5,12.0,12000.0
61,5,12.0,12000.0
61,5,12.0,12000.0
61,5,12.0,12000.0
61,5,12.0,12000.0
61,5,12.0,12000.0
61,5,12.0,12000.0
61,5,12.0,12000.0
61,5,12.0,12000.0
61,5,12.0,12000.0
61,5,12.0,12000.0
61,5,12.0,12000.0
61,5,12.0,12000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,15,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,27,11.881,10000.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,35,12.0,11800.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7180.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,44,17.01,7090.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,34,17.1,10350.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,55,12.1,9280.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,58,33.88,23400.0
61,25,12.1,8150.0
61,25,12.1,8150.0
61,25,12.1,8150.0
61,25,12.1,8150.0
61,25,12.1,8150.0
61,25,12.1,8150.0
61,25,12.1,8150.0
61,25,12.1,8150.0
61,25,12.1,8150.0
61,25,12.1,8150.0
61,25,12.1,8150.0
61,25,12.1,8150.0
61,25,12.1,8150.0
61,25,12.1,8150.0
61,25,12.1,8150.0
61,25,12.1,8150.0
61,25,12.1,8150.0
61,25,12.1,8150.0
61,25,12.1,8150.0
61,25,12.1,8150.0
61,25,12.1,8150.0
61,25,12.1,8150.0
61,25,12.1,8150.0
61,25,12.1,8150.0
61,25,12.1,8150.0
61,25,12.1,8150.0
61,25,12.1,8150.0
61,25,12.1,8150.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,37,42.0,14000.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,13,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,14,30.989,20080.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
61,25,11.881,7000.0
